title_id,title,genre,author,weekdays,length,subscribers,status,rating,year,source_type,synopsis
3783,Sheet No Sukima,"Romance, Comedy, Drama, Tragedy",Yuki Yoshihara,MONDAY,SHORT,178,COMPLETED,3.42,2008.0,MANGA/WEBTOON ID,"Collection of short stories:  
  
- Sheherazade  
Youko just started working as an office lady at a new company. According to the gossip, Shinogami, her boss, is cursed and any girl who gets involved with him will die. After a lively welcome party, a drunken Youko wakes up in Shinogami's bed. What will become of her and this gorgeous man?  
  
- Sheet no Sukima  
Momoko and her boyfriend go to apply for a marriage registration form, but the man at the public office, Hisame, is so rude that he offers them a divorce registration form as well! One month later, Momoko returns and?  
  
- Yoru no Bannin  
Maya consistently stays late at night at the office to finish her work, which earns her a nickname from the security guards. One guard in particular won't allow her to stay despite her cries of saying that she'll be done in 5 minutes. However, he notices that she's been getting thinner and decides to make her lunch?! What exactly is going on?  
  
- Blanc  
Girl is getting married soon and goes to visit her cousin that she grew up with. However they're closer than just family.  
(Also included in Kinjirareta Ai no Kajitsu)  
  
- Kizuato  
A woman whose husband was killed in a car accident sexually abuses her handsome servant.  
(Also included in Kinjirareta Ai no Kajitsu)  
  
- Izayoi  
Tsukiko is driven to suicide, while Akito tries to keep her away from her doctor. But what is Akito's relationship between Tsukiko and the doctor; what is the doctor's real identity and who exactly is Akito?"
3784,Koakuma Kyoushi Psycho,"Thriller, Psychological, Crime, Survival, Sexual Violence, Gore, Drama, School Life, Horror, Delinquents, Mystery, Adaptation, Tragedy",taskey STUDIO,SATURDAY,UNKNOWN,"2,946",ONGOING,3.47,2021.0,MANGA/WEBTOON ID,"A captivating new teacher, Miss Kasai, arrives at a troubled classroom. The previous teacher had been hospitalized after a tragic attempt at self-harm, driven to despair by student bullying. ""My goal as a teacher is to bring joy to my students,"" she says with a laugh, before turning her attention to addressing the bullies in her own unique way. However, the students are about to discover that Miss Kasai is not to be underestimated. Could Miss Kasai be hiding a darker side?"
3785,My Office Noona'S Story,"Long Strip, Romance, Office Workers, Web Comic, Adaptation, Full Color",Jane Kim,WEDNESDAY,MEDIUM,"4,219",COMPLETED,3.62,2020.0,MANGA/WEBTOON ID,"Ahn was a mature and attractive older woman I met through my company's task force. Wise and caring, that's how I became captivated with her However, she was also a woman with a child.  


---

[Official Chinese Translation](https://www.dongmanmanhua.cn/METROPOLIS/nianshangjiejiedeyouhuo/list?title_no=1562)"
3786,Setoutsumi,"Comedy, Drama, School Life, Slice of Life",Kazuya Konomoto,TUESDAY,MEDIUM,427,COMPLETED,4.6,2012.0,MANGA/WEBTOON ID,Not found
3787,Blanc Marie,"Oneshot, Romance, Comedy",Yuki Yoshihara,FRIDAY,SHORT,112,COMPLETED,3.78,2009.0,MANGA/WEBTOON ID,"Whats more painful than being married to a faithless and irresponsible husband? Being in love with your own brother-in-law, that's what!"
3788,Conquer My Heart,"Long Strip, Romance, Sexual Violence, Fantasy, Web Comic, Adaptation, Full Color",Bisong,FRIDAY,UNKNOWN,630,ONGOING,3.62,2023.0,MANGA/WEBTOON ID,"Dawn entered the hall with her calm movements and stood in the middle. Her face showed no emotions, like a doll, but she was captivating and elegant, strikingly like an ice queen. Exer smiled lightly, spread her legs, and said, As Lord, I will embrace you tonight. A fateful encounter for the first time. A woman falls in love at first sight. And a man fights the world for this woman. If this world cannot accept her as a wife, then I will change this world. A love story between Dawn, the Eastern girl who endured a tough childhood while fleeing from war and became a slave, and Exer, the handsome man who was known as the strongest warrior in the kingdom.

---
**Links:**
- Alternative Official Raw - [KakaoPage](https://page.kakao.com/content/64041447)"
3789,Alice in Underground,"Oneshot, Comedy, Horror, Fantasy",Mitsukazu Mihara,FRIDAY,SHORT,73,COMPLETED,2.92,2005.0,MANGA/WEBTOON ID,"This short oneshot tells the adventures of Alice, but with a slightly darker tone.  
  
-  
Uploader's note: Published in Gothic Lolita Bible which doesn't focus on manga, so it has no target demographics."
3790,The White Tiger'S Daughter,"Time Travel, Historical, Long Strip, Romance, Drama, Fantasy, Web Comic, Supernatural, Full Color",Lemon Nemomatsatang,MONDAY,MEDIUM,359,COMPLETED,4.46,2023.0,MANGA/WEBTOON ID,"The Tiger Lord of the East is now my father?!
When Ari opens her eyes, she finds herself reborn as a baby in the land of divine animals, abandoned in the middle of a forest. Luckily, the white tiger lord takes her in, but he plans to send her away once she is old enough. Can Ari find a way to stay at the palace for as long as possible?"
3791,The King'S Choice,"Oneshot, Comedy, Fantasy",Hyun Jung Gu,WEDNESDAY,SHORT,70,COMPLETED,3.5,2005.0,MANGA/WEBTOON ID,"A oneshot:  
In a peaceful kingdom with a much loved King. There is only one problem. Hopefully the King will make the right choice."
3792,City of Darkness Side Story,"Action, Comedy, Martial Arts, Adventure, Drama, Fantasy",Yu Er,WEDNESDAY,SHORT,100,COMPLETED,4.78,2011.0,MANGA/WEBTOON ID,This is a Side story from the City of Darkness manhua following the lives of the red hair Xiao Ji and his boss Shi Er Shao.
3793,Watashi Wo Center Ni Suru to Chikaimasu Ka?,"Romance, Comedy, Slice of Life, Music",Jun Wakatsuki,SATURDAY,UNKNOWN,"3,311",ONGOING,4.14,2022.0,MANGA/WEBTOON ID,"""If you really can make me the center of the group... I'll marry you.""

Mizuki Natsuno is the least popular member of the idol group ""Melty Strawberry."" Koichi Okuda is the only person in the world who continues to support Mizuki. Two people who should never be connected, end up in a cooperative relationship under one roof, working her way up from the bottom of the ranks to become the leader of the group.

A story about the ""Japanese Dream"" begins, as they work together as a team to reach stardom in the entertainment world!"
3794,Mock Turtle Soup,"Psychological, Romance, Drama, Slice of Life, Full Color",Maki Kusumoto,MONDAY,SHORT,52,COMPLETED,3.34,1998.0,MANGA/WEBTOON ID,"Mock Turtle Soup  
  
A colored single-volume manga, that consists of 8 separate stories, filled with avante-garde illustrations and poems."
3795,Franken Fran,"Sci-Fi, Psychological, Comedy, Sexual Violence, Gore, Drama, Medical, School Life, Horror, Supernatural",Katsuhisa Kigitsu,SUNDAY,MEDIUM,"6,319",COMPLETED,4.35,2006.0,MANGA/WEBTOON ID,"There is a Gothic-style mansion in a distant, rarely-visited part of Japan. There, the world's greatest surgeon, Naomitsu Madaraki, once lived but he hasn't come home in ages.  
  
Instead, the professor's ""daughter,"" Fran Madaraki, lives there with a large amount of her own ghoulish creations and her ""younger sister"" Veronica. She's a very unusual girl, what with the stitch patterns on her face and the giant bolts on either side of her head. Just as skilled at surgery as her father, and if you're willing to pay her price, she can do everything up to and including raising the dead. Fran believes that a life should be saved no matter the cost, and keep that in mind, since the results of her surgeries are rarely (if ever) pretty.  
  
  
Fran can make anyone into anything, raise the dead, switch heads and bodies, and give you those eyes that you've always wanted. But do you actually want them? Is it a good thing to raise the dead? Do the ends justify the means? And does Fran care?"
3796,Shinozaki-Kun No Mente Jijou,"Comedy, Office Workers, Magic, Fantasy, Slice of Life, Supernatural",Michiru Burio,FRIDAY,MEDIUM,"12,373",COMPLETED,4.51,2017.0,MANGA/WEBTOON ID,"Shinozaki  an everyday, ordinary salaryman whose head has been coming off too easily lately  finds his otherwise-typical life suddenly interrupted by a young woman named Yuuyake. 

According to her, Yuuyakes magician grandmother modified Shinozakis body to an extreme degree in the past- and hes chock-full of machinery! 

All of which require maintenance that Yuuyake will apparently now be performing regularly. 

With that, the slightly off-color daily life of an utterly ordinary salaryman, a magician, and a strange black creature named Grey begins!"
3797,Drop,"Oneshot, Romance, Comedy, School Life",Hiroshi Shinagawa,THURSDAY,MEDIUM,115,COMPLETED,3.8,2022.0,MANGA/WEBTOON ID,"Falling in love, sparkling, shining, and melting together"
3798,Ojou to Banken-Kun,"Romance, Mafia, Drama, School Life",Hatsuharu,SUNDAY,UNKNOWN,"11,445",ONGOING,4.14,2018.0,MANGA/WEBTOON ID,"Senagaki Isaku will be a first year high school student starting in spring. Her grandfather is the third head of the Senagaki group, a yakuza organization, so she is feared by those around her. However, starting from spring, she hopes to make normal friends and normally fall in love. She is admitted into a high school further from her hometown, however, the overprotective young head of the Senagaki group, Utou Keiya, (26 years old) falsifies his age and enters the school with her through a backdoor admission?! Keiya proclaims that love is too early for her although Isaku is perfectly ready. In truth, she has held an unrequited love for Keiya for quite some time."
3799,Color/Less,"Thriller, Sci-Fi, Monsters, Action, Demons, Post-Apocalyptic, Military, Fantasy, Monster Girls, Mystery",KENT,SATURDAY,MEDIUM,"11,541",COMPLETED,4.24,2019.0,MANGA/WEBTOON ID,"A gray Earth, where humanity was transformed into deformed beings. The curtains open on an action series where the goal is to recover a lost world, with the help of a strange-looking gun!
 
An enormous solar flare caused the planet to lose all of its colors. Humans are deformed and declining in numbers. The key to reclaiming the old world lies within the power hidden in *color*, and one *girl*. Knowing that the few remnants of colors in the world yield a great power, Avidia, who is conducting research while protecting a girl named Chie, uses the colors to expand his own power, and throws himself in a battle against the Cult.

---
A cosmic disaster changed the Earth forever, stripping away every last drop of color from the world. Mankind also changed: the familiar human face is almost forgotten in a world now populated wholly by mutants. Against the backdrop of a moody urban landscape, a lone-wolf investigator named Avidia relies on both his wits and extraordinary gun to hunt down the world's last hidden scraps of color. He soon crosses paths with a very special girl -- one who just might hold the key to bringing back what the world has lost."
3800,Ueki No Housoku,"Action, Comedy, Adventure, School Life, Supernatural",Tsubasa Fukuchi,THURSDAY,LONG,"1,370",COMPLETED,4.17,2002.0,MANGA/WEBTOON ID,"A group of powerful beings called tenkaijin are holding a special tournament. The rules of the gameeach tenkaijin selects a kid in junior high to be his champion and grants him a special power. The kids take each other on in heated battle, but if they hurt innocent bystanders, then they lose one of their natural-given abilities. Every time they win a battle, they gain a new ability. The ultimate winner of the tournament is granted any power of his choosing, and the tenkajin who he represents succeeds in becoming the next god. Kosuke Ueki has been chosen to fight in the tournament. His special powerthe ability to turn garbage into trees.


---
Official Release:
- Indonesian release by Elex Media as **The Law of Ueki** (2006)"
3801,Lady Masquerade,"Psychological, Romance, Drama, Mystery",Chiho Saitou,TUESDAY,SHORT,107,COMPLETED,2.74,2000.0,MANGA/WEBTOON ID,"The distorted memory becomes a masquerade. Everyone hides behind a mask and performs the wildest acts with no consequence. But, life is not a masquerade. The main character is a girl who suffers daily from what she accidentally witnessed years ago.  
  
She keeps having flashbacks of a gruesome scene. It always starts with her as a little girl following a black kitten, and suddenly the black kitten turns into a panther! A woman welcomes the panther to join her and the rest of the panthers. And then, unaware of the presence of the little girl, the group starts having ""fun.""  
  
The girl becomes horrified by the scene. She makes a noise and they notice her.  
""Hunt her down! Kill her!"" the woman says to the panthers.  
  
She managed to escape from the pack, but they got to her parents. In her flashbacks, her parents were chased and fell off a cliff. The authorities told her that it was a car accident. She has lived on the edge of illusion and reality until she sees the photo of the woman on a magazine.  
  
A photo is all she needs to confirm what her flashbacks tell her. Now, she is ready to get even."
3802,History of the Kingdom of the Orcsen: How the Barbarian Orcish Nation Came to Burn Down the Peaceful Elfland,"Reincarnation, Action, Military, Isekai, Drama, Fantasy, Adaptation, Tragedy",Takeshi Nogami,SATURDAY,UNKNOWN,"6,767",ONGOING,4.3,2024.0,MANGA/WEBTOON ID,"Gone are the days of swordsmanship and chivalry. Now is the age of gunpowder and war. Our story has two players. The first is Orcsen, a unified nation with many demonic races, led by the oft-reviled orcs. And the second is Elfind, the kingdom ruled by the beautiful yet vainglorious elves. Dineru, chieftain of the dark elves, has been forced to flee her homeland from enemies she had once trusted as friends. In the midst of their forced diaspora, she has a fated encounter with the leader of Orcsen, the orc king Gustav..."
3803,Rta Sousha Wa Game Sekai Kara Kaerenai,"Monsters, Demons, Comedy, Video Games, Magic, Isekai",Yoshito Koide,TUESDAY,UNKNOWN,"27,876",ONGOING,4.55,2023.0,MANGA/WEBTOON ID,"Our protagonist, the speedrunning emperor of *Another Verse*, suddenly feels sleepy in the middle of practice. When he awakens, the familiar opening of *Another Verse* is playing right before his eyes!? In this godly environment where his body is moving better than usual, he has to speedrun! Clearing the game world faster than anyone!"
